SpeakerID,Filename,SNR_dB
5,5a24f_EN-OL-RC-538_2.wav,74.73
5,5b19f_EN-OL-RC-538_2.wav,61.37
5,5a27k_EN-OL-RC-538_1.wav,39.48
5,5b48c_EN-OL-RC-538_1.wav,68.74
5,5c42g_EN-OL-RC-538_2.wav,43.48
5,5a11f_EN-OL-RC-538_1.wav,47.23
5,5b32f_EN-OL-RC-538_1.wav,88.78
5,5b30f_EN-OL-RC-538_2.wav,48.0
5,5a22c_EN-OL-RC-538_2.wav,74.51
5,5d44c_EN-OL-RC-538_1.wav,84.12
5,5d10c_EN-OL-RC-538_1.wav,95.28
5,5b47g_EN-OL-RC-538_2.wav,46.71
5,5b17f_EN-OL-RC-538_2.wav,77.0
5,5b2b_EN-OL-RC-538_2.wav,95.69
5,5a12g_EN-OL-RC-538_1.wav,35.26
5,5c5c_EN-OL-RC-538_2.wav,98.23
5,5d14c_EN-OL-RC-538_2.wav,87.48
5,5b28c_EN-OL-RC-538_2.wav,50.61
5,5b54f_EN-OL-RC-538_1.wav,64.56
5,5a36d_EN-OL-RC-538_1.wav,100.0
5,5a23a_EN-OL-RC-538_2.wav,78.4
5,5a29c_EN-OL-RC-538_2.wav,89.96
5,5b37c_EN-OL-RC-538_1.wav,36.68
5,5a2a_EN-OL-RC-538_1.wav,63.47
5,5b54f_EN-OL-RC-538_2.wav,73.14
5,5a50c_EN-OL-RC-538_1.wav,98.85
5,5a1c_EN-OL-RC-538_2.wav,75.16
5,5a38k_EN-OL-RC-538_1.wav,64.24
5,5a1a_EN-OL-RC-538_1.wav,63.81
5,5a32h_EN-OL-RC-538_1.wav,65.26
5,5d1c_EN-OL-RC-538_2.wav,93.23
5,5a30a_EN-OL-RC-538_2.wav,99.13
5,5a2b_EN-OL-RC-538_1.wav,84.55
5,5a14a_EN-OL-RC-538_1.wav,61.73
5,5b24k_EN-OL-RC-538_2.wav,36.81
5,5b41a_EN-OL-RC-538_1.wav,73.67
5,5c1c_EN-OL-RC-538_1.wav,97.5
5,5a42c_EN-OL-RC-538_1.wav,73.62
5,5a38h_EN-OL-RC-538_2.wav,79.81
5,5c11c_EN-OL-RC-538_2.wav,86.92
5,5b47c_EN-OL-RC-538_1.wav,32.88
5,5a36k_EN-OL-RC-538_2.wav,64.79
5,5a5b_EN-OL-RC-538_2.wav,73.74
5,5b21c_EN-OL-RC-538_1.wav,40.96
5,5d10c_EN-OL-RC-538_2.wav,91.94
5,5a22a_EN-OL-RC-538_2.wav,92.4
5,5a8c_EN-OL-RC-538_1.wav,67.26
5,5a29c_EN-OL-RC-538_1.wav,77.23
5,5a29h_EN-OL-RC-538_1.wav,74.28
5,5a2c_EN-OL-RC-538_1.wav,45.91
5,5a7a_EN-OL-RC-538_1.wav,51.39
5,5a9a_EN-OL-RC-538_2.wav,55.31
5,5b29c_EN-OL-RC-538_1.wav,77.43
5,5c7c_EN-OL-RC-538_1.wav,67.74
5,5a51c_EN-OL-RC-538_1.wav,61.04
5,5c16c_EN-OL-RC-538_2.wav,92.0
5,5a24c_EN-OL-RC-538_1.wav,57.0
5,5b49f_EN-OL-RC-538_1.wav,55.56
5,5c9a_EN-OL-RC-538_2.wav,66.95
5,5a49c_EN-OL-RC-538_1.wav,79.39
5,5a22k_EN-OL-RC-538_2.wav,61.21
5,5d39c_EN-OL-RC-538_2.wav,85.24
5,5a48c_EN-OL-RC-538_2.wav,91.7
5,5b9b_EN-OL-RC-538_1.wav,70.53
5,5b7f_EN-OL-RC-538_2.wav,82.61
5,5b37g_EN-OL-RC-538_2.wav,93.12
5,5d47c_EN-OL-RC-538_1.wav,78.46
5,5a33h_EN-OL-RC-538_2.wav,94.76
5,5a8k_EN-OL-RC-538_1.wav,59.74
5,5a34c_EN-OL-RC-538_2.wav,96.55
5,5b33a_EN-OL-RC-538_2.wav,56.64
5,5b48c_EN-OL-RC-538_2.wav,33.07
5,5a21k_EN-OL-RC-538_2.wav,86.62
5,5a54f_EN-OL-RC-538_2.wav,84.94
5,5a18c_EN-OL-RC-538_2.wav,89.79
5,5b5f_EN-OL-RC-538_1.wav,60.44
5,5b17b_EN-OL-RC-538_1.wav,59.51
5,5a25a_EN-OL-RC-538_1.wav,77.61
5,5b40g_EN-OL-RC-538_1.wav,54.68
5,5d26c_EN-OL-RC-538_2.wav,86.62
5,5a43k_EN-OL-RC-538_2.wav,71.78
5,5a23a_EN-OL-RC-538_1.wav,63.95
5,5b44c_EN-OL-RC-538_1.wav,96.39
5,5a37c_EN-OL-RC-538_2.wav,86.07
5,5a18j_EN-OL-RC-538_2.wav,63.12
5,5d11g_EN-OL-RC-538_2.wav,94.71
5,5c23c_EN-OL-RC-538_1.wav,92.65
5,5a50c_EN-OL-RC-538_2.wav,84.21
5,5a45k_EN-OL-RC-538_2.wav,55.34
5,5d34c_EN-OL-RC-538_1.wav,99.0
5,5a37c_EN-OL-RC-538_1.wav,70.72
5,5c7g_EN-OL-RC-538_1.wav,45.0
5,5b39c_EN-OL-RC-538_2.wav,79.67
5,5b5g_EN-OL-RC-538_2.wav,91.65
5,5c14b_EN-OL-RC-538_1.wav,80.4
5,5a33k_EN-OL-RC-538_2.wav,95.33
5,5b45c_EN-OL-RC-538_1.wav,48.51
5,5b22a_EN-OL-RC-538_1.wav,77.71
5,5a44c_EN-OL-RC-538_2.wav,85.31
5,5b39g_EN-OL-RC-538_1.wav,75.77
5,5c28c_EN-OL-RC-538_2.wav,98.69
5,5a32c_EN-OL-RC-538_1.wav,100.0
5,5c16c_EN-OL-RC-538_1.wav,88.52
5,5b20f_EN-OL-RC-538_1.wav,63.86
5,5b22g_EN-OL-RC-538_1.wav,93.67
5,5a39k_EN-OL-RC-538_1.wav,55.12
5,5c28c_EN-OL-RC-538_1.wav,100.0
5,5b38g_EN-OL-RC-538_1.wav,32.33
5,5b46f_EN-OL-RC-538_2.wav,84.31
5,5b7g_EN-OL-RC-538_1.wav,90.08
5,5c26a_EN-OL-RC-538_2.wav,63.43
5,5b12k_EN-OL-RC-538_2.wav,81.21
5,5c29c_EN-OL-RC-538_1.wav,100.0
5,5b45c_EN-OL-RC-538_2.wav,66.71
5,5b34c_EN-OL-RC-538_1.wav,30.81
5,5b13a_EN-OL-RC-538_2.wav,90.48
5,5c11c_EN-OL-RC-538_1.wav,69.5
5,5a23k_EN-OL-RC-538_1.wav,24.96
5,5b37a_EN-OL-RC-538_2.wav,93.04
5,5c44c_EN-OL-RC-538_2.wav,97.41
5,5c14b_EN-OL-RC-538_2.wav,93.41
5,5b40a_EN-OL-RC-538_2.wav,83.61
5,5a9d_EN-OL-RC-538_1.wav,94.28
5,5a3d_EN-OL-RC-538_1.wav,96.53
5,5a11k_EN-OL-RC-538_1.wav,41.86
5,5a4c_EN-OL-RC-538_1.wav,94.55
5,5d22c_EN-OL-RC-538_2.wav,84.89
5,5d2c_EN-OL-RC-538_2.wav,70.85
5,5b33k_EN-OL-RC-538_1.wav,43.19
5,5a1f_EN-OL-RC-538_1.wav,54.68
5,5b41g_EN-OL-RC-538_1.wav,28.06
5,5d29g_EN-OL-RC-538_2.wav,75.29
5,5a30k_EN-OL-RC-538_1.wav,33.21
5,5a45c_EN-OL-RC-538_2.wav,49.67
5,5c47a_EN-OL-RC-538_1.wav,76.53
5,5a34k_EN-OL-RC-538_1.wav,57.21
5,5b2c_EN-OL-RC-538_2.wav,30.52
5,5b27a_EN-OL-RC-538_1.wav,73.43
5,5c2c_EN-OL-RC-538_2.wav,90.28
5,5a35c_EN-OL-RC-538_2.wav,67.75
5,5c52c_EN-OL-RC-538_2.wav,96.96
5,5a4b_EN-OL-RC-538_1.wav,25.13
5,5a12d_EN-OL-RC-538_2.wav,100.0
5,5d15c_EN-OL-RC-538_1.wav,85.0
5,5a24k_EN-OL-RC-538_1.wav,43.21
5,5d29c_EN-OL-RC-538_2.wav,68.48
5,5b14a_EN-OL-RC-538_1.wav,95.65
5,5a2c_EN-OL-RC-538_2.wav,56.08
5,5a26c_EN-OL-RC-538_2.wav,63.58
5,5c44c_EN-OL-RC-538_1.wav,87.54
5,5a41g_EN-OL-RC-538_2.wav,62.03
5,5c35c_EN-OL-RC-538_2.wav,99.04
5,5a18k_EN-OL-RC-538_1.wav,25.04
5,5b45a_EN-OL-RC-538_1.wav,78.36
5,5a18c_EN-OL-RC-538_1.wav,70.89
5,5a35d_EN-OL-RC-538_2.wav,100.0
5,5b15b_EN-OL-RC-538_1.wav,98.46
5,5b2f_EN-OL-RC-538_2.wav,85.32
5,5a26c_EN-OL-RC-538_1.wav,71.39
5,5a39k_EN-OL-RC-538_2.wav,59.2
5,5a11f_EN-OL-RC-538_2.wav,53.86
5,5a25c_EN-OL-RC-538_2.wav,99.33
5,5b1c_EN-OL-RC-538_1.wav,73.76
5,5a8c_EN-OL-RC-538_2.wav,78.86
5,5a18h_EN-OL-RC-538_1.wav,87.6
5,5b40a_EN-OL-RC-538_1.wav,78.3
5,5a53g_EN-OL-RC-538_1.wav,50.6
5,5a2j_EN-OL-RC-538_1.wav,52.52
5,5b12c_EN-OL-RC-538_2.wav,43.92
5,5c24c_EN-OL-RC-538_1.wav,90.31
5,5a29h_EN-OL-RC-538_2.wav,21.6
5,5a35k_EN-OL-RC-538_2.wav,68.6
5,5c22b_EN-OL-RC-538_2.wav,76.61
5,5b4k_EN-OL-RC-538_2.wav,46.46
5,5a28c_EN-OL-RC-538_2.wav,84.78
5,5a22c_EN-OL-RC-538_1.wav,88.74
5,5a1k_EN-OL-RC-538_1.wav,32.1
5,5b5b_EN-OL-RC-538_2.wav,93.06
5,5d32c_EN-OL-RC-538_1.wav,79.19
5,5a37k_EN-OL-RC-538_2.wav,77.91
5,5a1a_EN-OL-RC-538_2.wav,78.94
5,5a38h_EN-OL-RC-538_1.wav,86.55
5,5a25k_EN-OL-RC-538_2.wav,44.62
5,5c43b_EN-OL-RC-538_2.wav,36.2
5,5b8b_EN-OL-RC-538_1.wav,50.34
5,5a19a_EN-OL-RC-538_1.wav,65.44
5,5a28a_EN-OL-RC-538_1.wav,58.18
5,5d40c_EN-OL-RC-538_1.wav,100.0
5,5b43c_EN-OL-RC-538_1.wav,25.57
5,5a8k_EN-OL-RC-538_2.wav,58.22
5,5a29g_EN-OL-RC-538_1.wav,47.45
5,5a28a_EN-OL-RC-538_2.wav,87.84
5,5d3c_EN-OL-RC-538_1.wav,98.3
5,5d41c_EN-OL-RC-538_1.wav,100.0
5,5a40j_EN-OL-RC-538_2.wav,74.15
5,5d39c_EN-OL-RC-538_1.wav,77.57
5,5a5b_EN-OL-RC-538_1.wav,36.97
5,5a19h_EN-OL-RC-538_1.wav,100.0
5,5a16a_EN-OL-RC-538_2.wav,80.13
5,5a20c_EN-OL-RC-538_2.wav,90.68
5,5b13k_EN-OL-RC-538_2.wav,83.34
5,5b36b_EN-OL-RC-538_1.wav,93.2
5,5a38k_EN-OL-RC-538_2.wav,64.11
5,5c3c_EN-OL-RC-538_2.wav,99.25
5,5a42k_EN-OL-RC-538_2.wav,67.2
5,5a30d_EN-OL-RC-538_1.wav,100.0
5,5b48g_EN-OL-RC-538_2.wav,79.08
5,5a18h_EN-OL-RC-538_2.wav,93.45
5,5b34f_EN-OL-RC-538_1.wav,34.27
5,5d50c_EN-OL-RC-538_2.wav,68.71
5,5b12c_EN-OL-RC-538_1.wav,41.48
5,5c2c_EN-OL-RC-538_1.wav,87.25
5,5a30c_EN-OL-RC-538_1.wav,70.62
5,5d50c_EN-OL-RC-538_1.wav,38.4
5,5c30b_EN-OL-RC-538_1.wav,82.51
5,5b34c_EN-OL-RC-538_2.wav,58.22
5,5a13k_EN-OL-RC-538_2.wav,47.55
5,5d28c_EN-OL-RC-538_1.wav,85.09
5,5a10c_EN-OL-RC-538_1.wav,74.15
5,5b6f_EN-OL-RC-538_2.wav,86.18
5,5b35b_EN-OL-RC-538_2.wav,99.88
5,5a40b_EN-OL-RC-538_2.wav,68.94
5,5d9c_EN-OL-RC-538_2.wav,79.78
5,5a15j_EN-OL-RC-538_2.wav,42.48
5,5a43k_EN-OL-RC-538_1.wav,62.16
5,5b22g_EN-OL-RC-538_2.wav,95.0
5,5a19c_EN-OL-RC-538_1.wav,48.48
5,5a34c_EN-OL-RC-538_1.wav,100.0
5,5c50c_EN-OL-RC-538_2.wav,100.0
5,5b51g_EN-OL-RC-538_2.wav,92.19
5,5d40c_EN-OL-RC-538_2.wav,97.15
5,5c15c_EN-OL-RC-538_1.wav,86.47
5,5a33a_EN-OL-RC-538_1.wav,71.83
5,5b10a_EN-OL-RC-538_1.wav,94.82
5,5a32f_EN-OL-RC-538_2.wav,48.21
5,5c29a_EN-OL-RC-538_1.wav,78.63
5,5a43f_EN-OL-RC-538_1.wav,77.27
5,5a3c_EN-OL-RC-538_2.wav,94.27
5,5a15k_EN-OL-RC-538_1.wav,73.47
5,5a46j_EN-OL-RC-538_1.wav,51.75
5,5a20c_EN-OL-RC-538_1.wav,80.5
5,5b50c_EN-OL-RC-538_1.wav,23.42
5,5c31c_EN-OL-RC-538_1.wav,75.45
5,5a21k_EN-OL-RC-538_1.wav,67.07
5,5b2b_EN-OL-RC-538_1.wav,86.56
5,5a63j_EN-OL-RC-538_1.wav,49.59
5,5b39c_EN-OL-RC-538_1.wav,68.67
5,5b26f_EN-OL-RC-538_1.wav,64.63
5,5a30a_EN-OL-RC-538_1.wav,89.83
5,5a14j_EN-OL-RC-538_2.wav,50.72
5,5d34c_EN-OL-RC-538_2.wav,100.0
5,5b15a_EN-OL-RC-538_2.wav,58.45
5,5a3a_EN-OL-RC-538_1.wav,63.68
5,5a33c_EN-OL-RC-538_2.wav,100.0
5,5a31c_EN-OL-RC-538_1.wav,100.0
5,5a29k_EN-OL-RC-538_1.wav,50.4
5,5c47c_EN-OL-RC-538_2.wav,96.15
5,5b8k_EN-OL-RC-538_2.wav,96.78
5,5c25b_EN-OL-RC-538_1.wav,96.2
5,5a15a_EN-OL-RC-538_1.wav,37.86
5,5b4b_EN-OL-RC-538_1.wav,91.98
5,5c19c_EN-OL-RC-538_2.wav,92.31
5,5d14c_EN-OL-RC-538_1.wav,76.96
5,5c44b_EN-OL-RC-538_2.wav,99.45
5,5a5c_EN-OL-RC-538_1.wav,68.54
5,5a35c_EN-OL-RC-538_1.wav,50.63
5,5b41h_EN-OL-RC-538_1.wav,78.05
5,5a8j_EN-OL-RC-538_2.wav,81.6
5,5b7f_EN-OL-RC-538_1.wav,84.25
5,5c26c_EN-OL-RC-538_2.wav,95.62
5,5b41a_EN-OL-RC-538_2.wav,88.79
5,5a3k_EN-OL-RC-538_1.wav,36.56
